1,192,383,574,765,956,1147,1338,1529,1720,1911,2102,2293,2484,2675,2866,3057,3248,3439,3630,3821,4012,4203,4394,4585,4776,4967,5158,5349,5540,5731,5922,6113,6304,6495,6686,6877,7068,7259,7450,7641,7832,8023,8214,8405,8596,8787,8978,9169,9360,9551,9742,9933,10124,10315,10506,10697,10888,11079,11270,11461,11652,11843,12034,12225,12416,12607,12798,12989,13180,13371,13562,13753,13944,14135,14326,14517,14708,14899,15090,15281,15472,15663,15854,16045,16236,16427,16618,16809,17000,17191,17382,17573,17764,17955,18146,18337,18528,18719,18910,19101,19292,19483,19674,19865,20056,20247,20438,20629,20820,21011,21202,21393,21584,21775,21966,22157,22348,22539,22730,22921,23112,23303,23494,23685,23876,24067,24258,24449,24640,24831,25022,25213,25404,25595,25786,25977,26168,26359,26550,26741,26932,27123,27314,27505,27696,27887,28078,28269,28460,28651,28842,29033,29224,29415,29606,29797,29988,30179,30370,30561,30752,30943,31134,31325,31516,31707,31898,32089,32280,32471,32662,32853,33044,33235,33426,33617,33808,33999,34190,34381,34572,34763,34954,35145,35336,35527,35718,35909,36100,36290,36291
2,193,384,575,766,957,1148,1339,1530,1721,1912,2103,2294,2485,2676,2867,3058,3249,3440,3631,3822,4013,4204,4395,4586,4777,4968,5159,5350,5541,5732,5923,6114,6305,6496,6687,6878,7069,7260,7451,7642,7833,8024,8215,8406,8597,8788,8979,9170,9361,9552,9743,9934,10125,10316,10507,10698,10889,11080,11271,11462,11653,11844,12035,12226,12417,12608,12799,12990,13181,13372,13563,13754,13945,14136,14327,14518,14709,14900,15091,15282,15473,15664,15855,16046,16237,16428,16619,16810,17001,17192,17383,17574,17765,17956,18147,18338,18529,18720,18911,19102,19293,19484,19675,19866,20057,20248,20439,20630,20821,21012,21203,21394,21585,21776,21967,22158,22349,22540,22731,22922,23113,23304,23495,23686,23877,24068,24259,24450,24641,24832,25023,25214,25405,25596,25787,25978,26169,26360,26551,26742,26933,27124,27315,27506,27697,27888,28079,28270,28461,28652,28843,29034,29225,29416,29607,29798,29989,30180,30371,30562,30753,30944,31135,31326,31517,31708,31899,32090,32281,32472,32663,32854,33045,33236,33427,33618,33809,34000,34191,34382,34573,34764,34955,35146,35337,35528,35719,35910,36099,36101,36292
3,194,385,576,767,958,1149,1340,1531,1722,1913,2104,2295,2486,2677,2868,3059,3250,3441,3632,3823,4014,4205,4396,4587,4778,4969,5160,5351,5542,5733,5924,6115,6306,6497,6688,6879,7070,7261,7452,7643,7834,8025,8216,8407,8598,8789,8980,9171,9362,9553,9744,9935,10126,10317,10508,10699,10890,11081,11272,11463,11654,11845,12036,12227,12418,12609,12800,12991,13182,13373,13564,13755,13946,14137,14328,14519,14710,14901,15092,15283,15474,15665,15856,16047,16238,16429,16620,16811,17002,17193,17384,17575,17766,17957,18148,18339,18530,18721,18912,19103,19294,19485,19676,19867,20058,20249,20440,20631,20822,21013,21204,21395,21586,21777,21968,22159,22350,22541,22732,22923,23114,23305,23496,23687,23878,24069,24260,24451,24642,24833,25024,25215,25406,25597,25788,25979,26170,26361,26552,26743,26934,27125,27316,27507,27698,27889,28080,28271,28462,28653,28844,29035,29226,29417,29608,29799,29990,30181,30372,30563,30754,30945,31136,31327,31518,31709,31900,32091,32282,32473,32664,32855,33046,33237,33428,33619,33810,34001,34192,34383,34574,34765,34956,35147,35338,35529,35720,35908,35911,36102,36293
4,195,386,577,768,959,1150,1341,1532,1723,1914,2105,2296,2487,2678,2869,3060,3251,3442,3633,3824,4015,4206,4397,4588,4779,4970,5161,5352,5543,5734,5925,6116,6307,6498,6689,6880,7071,7262,7453,7644,7835,8026,8217,8408,8599,8790,8981,9172,9363,9554,9745,9936,10127,10318,10509,10700,10891,11082,11273,11464,11655,11846,12037,12228,12419,12610,12801,12992,13183,13374,13565,13756,13947,14138,14329,14520,14711,14902,15093,15284,15475,15666,15857,16048,16239,16430,16621,16812,17003,17194,17385,17576,17767,17958,18149,18340,18531,18722,18913,19104,19295,19486,19677,19868,20059,20250,20441,20632,20823,21014,21205,21396,21587,21778,21969,22160,22351,22542,22733,22924,23115,23306,23497,23688,23879,24070,24261,24452,24643,24834,25025,25216,25407,25598,25789,25980,26171,26362,26553,26744,26935,27126,27317,27508,27699,27890,28081,28272,28463,28654,28845,29036,29227,29418,29609,29800,29991,30182,30373,30564,30755,30946,31137,31328,31519,31710,31901,32092,32283,32474,32665,32856,33047,33238,33429,33620,33811,34002,34193,34384,34575,34766,34957,35148,35339,35530,35717,35721,35912,36103,36294
5,196,387,578,769,960,1151,1342,1533,1724,1915,2106,2297,2488,2679,2870,3061,3252,3443,3634,3825,4016,4207,4398,4589,4780,4971,5162,5353,5544,5735,5926,6117,6308,6499,6690,6881,7072,7263,7454,7645,7836,8027,8218,8409,8600,8791,8982,9173,9364,9555,9746,9937,10128,10319,10510,10701,10892,11083,11274,11465,11656,11847,12038,12229,12420,12611,12802,12993,13184,13375,13566,13757,13948,14139,14330,14521,14712,14903,15094,15285,15476,15667,15858,16049,16240,16431,16622,16813,17004,17195,17386,17577,17768,17959,18150,18341,18532,18723,18914,19105,19296,19487,19678,19869,20060,20251,20442,20633,20824,21015,21206,21397,21588,21779,21970,22161,22352,22543,22734,22925,23116,23307,23498,23689,23880,24071,24262,24453,24644,24835,25026,25217,25408,25599,25790,25981,26172,26363,26554,26745,26936,27127,27318,27509,27700,27891,28082,28273,28464,28655,28846,29037,29228,29419,29610,29801,29992,30183,30374,30565,30756,30947,31138,31329,31520,31711,31902,32093,32284,32475,32666,32857,33048,33239,33430,33621,33812,34003,34194,34385,34576,34767,34958,35149,35340,35526,35531,35722,35913,36104,36295
6,197,388,579,770,961,1152,1343,1534,1725,1916,2107,2298,2489,2680,2871,3062,3253,3444,3635,3826,4017,4208,4399,4590,4781,4972,5163,5354,5545,5736,5927,6118,6309,6500,6691,6882,7073,7264,7455,7646,7837,8028,8219,8410,8601,8792,8983,9174,9365,9556,9747,9938,10129,10320,10511,10702,10893,11084,11275,11466,11657,11848,12039,12230,12421,12612,12803,12994,13185,13376,13567,13758,13949,14140,14331,14522,14713,14904,15095,15286,15477,15668,15859,16050,16241,16432,16623,16814,17005,17196,17387,17578,17769,17960,18151,18342,18533,18724,18915,19106,19297,19488,19679,19870,20061,20252,20443,20634,20825,21016,21207,21398,21589,21780,21971,22162,22353,22544,22735,22926,23117,23308,23499,23690,23881,24072,24263,24454,24645,24836,25027,25218,25409,25600,25791,25982,26173,26364,26555,26746,26937,27128,27319,27510,27701,27892,28083,28274,28465,28656,28847,29038,29229,29420,29611,29802,29993,30184,30375,30566,30757,30948,31139,31330,31521,31712,31903,32094,32285,32476,32667,32858,33049,33240,33431,33622,33813,34004,34195,34386,34577,34768,34959,35150,35335,35341,35532,35723,35914,36105,36296
7,198,389,580,771,962,1153,1344,1535,1726,1917,2108,2299,2490,2681,2872,3063,3254,3445,3636,3827,4018,4209,4400,4591,4782,4973,5164,5355,5546,5737,5928,6119,6310,6501,6692,6883,7074,7265,7456,7647,7838,8029,8220,8411,8602,8793,8984,9175,9366,9557,9748,9939,10130,10321,10512,10703,10894,11085,11276,11467,11658,11849,12040,12231,12422,12613,12804,12995,13186,13377,13568,13759,13950,14141,14332,14523,14714,14905,15096,15287,15478,15669,15860,16051,16242,16433,16624,16815,17006,17197,17388,17579,17770,17961,18152,18343,18534,18725,18916,19107,19298,19489,19680,19871,20062,20253,20444,20635,20826,21017,21208,21399,21590,21781,21972,22163,22354,22545,22736,22927,23118,23309,23500,23691,23882,24073,24264,24455,24646,24837,25028,25219,25410,25601,25792,25983,26174,26365,26556,26747,26938,27129,27320,27511,27702,27893,28084,28275,28466,28657,28848,29039,29230,29421,29612,29803,29994,30185,30376,30567,30758,30949,31140,31331,31522,31713,31904,32095,32286,32477,32668,32859,33050,33241,33432,33623,33814,34005,34196,34387,34578,34769,34960,35144,35151,35342,35533,35724,35915,36106,36297
8,199,390,581,772,963,1154,1345,1536,1727,1918,2109,2300,2491,2682,2873,3064,3255,3446,3637,3828,4019,4210,4401,4592,4783,4974,5165,5356,5547,5738,5929,6120,6311,6502,6693,6884,7075,7266,7457,7648,7839,8030,8221,8412,8603,8794,8985,9176,9367,9558,9749,9940,10131,10322,10513,10704,10895,11086,11277,11468,11659,11850,12041,12232,12423,12614,12805,12996,13187,13378,13569,13760,13951,14142,14333,14524,14715,14906,15097,15288,15479,15670,15861,16052,16243,16434,16625,16816,17007,17198,17389,17580,17771,17962,18153,18344,18535,18726,18917,19108,19299,19490,19681,19872,20063,20254,20445,20636,20827,21018,21209,21400,21591,21782,21973,22164,22355,22546,22737,22928,23119,23310,23501,23692,23883,24074,24265,24456,24647,24838,25029,25220,25411,25602,25793,25984,26175,26366,26557,26748,26939,27130,27321,27512,27703,27894,28085,28276,28467,28658,28849,29040,29231,29422,29613,29804,29995,30186,30377,30568,30759,30950,31141,31332,31523,31714,31905,32096,32287,32478,32669,32860,33051,33242,33433,33624,33815,34006,34197,34388,34579,34770,34953,34961,35152,35343,35534,35725,35916,36107,36298
9,200,391,582,773,964,1155,1346,1537,1728,1919,2110,2301,2492,2683,2874,3065,3256,3447,3638,3829,4020,4211,4402,4593,4784,4975,5166,5357,5548,5739,5930,6121,6312,6503,6694,6885,7076,7267,7458,7649,7840,8031,8222,8413,8604,8795,8986,9177,9368,9559,9750,9941,10132,10323,10514,10705,10896,11087,11278,11469,11660,11851,12042,12233,12424,12615,12806,12997,13188,13379,13570,13761,13952,14143,14334,14525,14716,14907,15098,15289,15480,15671,15862,16053,16244,16435,16626,16817,17008,17199,17390,17581,17772,17963,18154,18345,18536,18727,18918,19109,19300,19491,19682,19873,20064,20255,20446,20637,20828,21019,21210,21401,21592,21783,21974,22165,22356,22547,22738,22929,23120,23311,23502,23693,23884,24075,24266,24457,24648,24839,25030,25221,25412,25603,25794,25985,26176,26367,26558,26749,26940,27131,27322,27513,27704,27895,28086,28277,28468,28659,28850,29041,29232,29423,29614,29805,29996,30187,30378,30569,30760,30951,31142,31333,31524,31715,31906,32097,32288,32479,32670,32861,33052,33243,33434,33625,33816,34007,34198,34389,34580,34762,34771,34962,35153,35344,35535,35726,35917,36108,36299
10,201,392,583,774,965,1156,1347,1538,1729,1920,2111,2302,2493,2684,2875,3066,3257,3448,3639,3830,4021,4212,4403,4594,4785,4976,5167,5358,5549,5740,5931,6122,6313,6504,6695,6886,7077,7268,7459,7650,7841,8032,8223,8414,8605,8796,8987,9178,9369,9560,9751,9942,10133,10324,10515,10706,10897,11088,11279,11470,11661,11852,12043,12234,12425,12616,12807,12998,13189,13380,13571,13762,13953,14144,14335,14526,14717,14908,15099,15290,15481,15672,15863,16054,16245,16436,16627,16818,17009,17200,17391,17582,17773,17964,18155,18346,18537,18728,18919,19110,19301,19492,19683,19874,20065,20256,20447,20638,20829,21020,21211,21402,21593,21784,21975,22166,22357,22548,22739,22930,23121,23312,23503,23694,23885,24076,24267,24458,24649,24840,25031,25222,25413,25604,25795,25986,26177,26368,26559,26750,26941,27132,27323,27514,27705,27896,28087,28278,28469,28660,28851,29042,29233,29424,29615,29806,29997,30188,30379,30570,30761,30952,31143,31334,31525,31716,31907,32098,32289,32480,32671,32862,33053,33244,33435,33626,33817,34008,34199,34390,34571,34581,34772,34963,35154,35345,35536,35727,35918,36109,36300
