1,2,3,77,152,219,222,224
1,2,3,78,153,216,223,224
1,2,4,76,151,221,222,223
1,2,4,77,152,219,221,224
1,2,4,79,154,213,223,224
1,2,5,76,151,220,222,223
1,2,5,77,152,219,220,224
1,2,5,80,155,210,223,224
1,2,6,76,151,219,222,223
1,2,6,81,156,207,223,224
1,2,7,76,151,218,222,223
1,2,7,77,152,218,219,224
1,2,7,82,157,204,223,224
1,2,8,76,151,217,222,223
1,2,8,77,152,217,219,224
1,2,8,83,158,201,223,224
1,2,9,72,147,222,223,224
1,2,9,76,151,216,222,223
1,2,9,77,152,216,219,224
1,2,9,84,159,198,223,224
1,2,10,76,151,215,222,223
1,2,10,77,152,215,219,224
1,2,10,85,160,195,223,224
1,2,11,76,151,214,222,223
1,2,11,77,152,214,219,224
1,2,11,86,161,192,223,224
1,2,12,71,146,221,223,224
1,2,12,76,151,213,222,223
1,2,12,77,152,213,219,224
1,2,12,87,162,189,223,224
1,2,13,76,151,212,222,223
1,2,13,77,152,212,219,224
1,2,13,88,163,186,223,224
1,2,14,76,151,211,222,223
1,2,14,77,152,211,219,224
1,2,14,89,164,183,223,224
1,2,15,70,145,220,223,224
1,2,15,76,151,210,222,223
1,2,15,77,152,210,219,224
1,2,15,90,150,195,223,224
1,2,15,90,165,180,223,224
1,2,15,105,150,180,223,224
1,2,16,76,151,209,222,223
1,2,16,77,152,209,219,224
1,2,16,91,166,177,223,224
1,2,17,76,151,208,222,223
1,2,17,77,152,208,219,224
1,2,17,92,167,174,223,224
1,2,18,69,144,219,223,224
1,2,18,76,151,207,222,223
1,2,18,77,152,207,219,224
1,2,18,93,168,171,223,224
1,2,19,76,151,206,222,223
1,2,19,77,152,206,219,224
1,2,19,94,168,169,223,224
1,2,20,76,151,205,222,223
1,2,20,77,152,205,219,224
1,2,20,95,165,170,223,224
1,2,21,68,143,218,223,224
1,2,21,76,151,204,222,223
1,2,21,77,152,204,219,224
1,2,21,96,162,171,223,224
1,2,22,76,151,203,222,223
1,2,22,77,152,203,219,224
1,2,22,97,159,172,223,224
1,2,23,76,151,202,222,223
1,2,23,77,152,202,219,224
1,2,23,98,156,173,223,224
1,2,24,67,142,217,223,224
1,2,24,76,151,201,222,223
1,2,24,77,152,201,219,224
1,2,24,99,153,174,223,224
1,2,25,76,151,200,222,223
1,2,25,77,152,200,219,224
1,2,25,100,150,175,223,224
1,2,26,76,151,199,222,223
1,2,26,77,152,199,219,224
1,2,26,101,147,176,223,224
1,2,27,66,141,216,223,224
1,2,27,76,151,198,222,223
1,2,27,77,152,198,219,224
1,2,27,102,144,177,223,224
1,2,28,76,151,197,222,223
1,2,28,77,152,197,219,224
1,2,28,103,141,178,223,224
1,2,29,76,151,196,222,223
1,2,29,77,152,196,219,224
1,2,29,104,138,179,223,224
1,2,30,65,140,215,223,224
1,2,30,75,135,210,223,224
1,2,30,75,165,180,223,224
1,2,30,76,151,195,222,223
1,2,30,77,152,195,219,224
1,2,30,105,135,180,223,224
1,2,31,76,151,194,222,223
1,2,31,77,152,194,219,224
1,2,31,106,132,181,223,224
1,2,32,76,151,193,222,223
1,2,32,77,152,193,219,224
1,2,32,107,129,182,223,224
1,2,33,64,139,214,223,224
1,2,33,76,151,192,222,223
1,2,33,77,152,192,219,224
1,2,33,108,126,183,223,224
1,2,34,76,151,191,222,223
1,2,34,77,152,191,219,224
1,2,34,109,123,184,223,224
1,2,35,76,151,190,222,223
1,2,35,77,152,190,219,224
1,2,35,110,120,185,223,224
1,2,36,63,138,213,223,224
1,2,36,76,151,189,222,223
1,2,36,77,152,189,219,224
1,2,36,111,117,186,223,224
1,2,37,76,151,188,222,223
1,2,37,77,152,188,219,224
1,2,37,112,114,187,223,224
1,2,38,76,151,187,222,223
1,2,38,77,152,187,219,224
1,2,38,111,113,188,223,224
1,2,39,62,137,212,223,224
1,2,39,76,151,186,222,223
1,2,39,77,152,186,219,224
1,2,39,108,114,189,223,224
1,2,40,76,151,185,222,223
1,2,40,77,152,185,219,224
1,2,40,105,115,190,223,224
1,2,41,76,151,184,222,223
1,2,41,77,152,184,219,224
1,2,41,102,116,191,223,224
1,2,42,61,136,211,223,224
1,2,42,76,151,183,222,223
1,2,42,77,152,183,219,224
1,2,42,99,117,192,223,224
1,2,43,76,151,182,222,223
1,2,43,77,152,182,219,224
1,2,43,96,118,193,223,224
1,2,44,76,151,181,222,223
1,2,44,77,152,181,219,224
1,2,44,93,119,194,223,224
1,2,45,60,135,210,223,224
1,2,45,60,150,195,223,224
1,2,45,75,120,210,223,224
1,2,45,76,151,180,222,223
1,2,45,77,152,180,219,224
1,2,45,90,120,195,223,224
1,2,46,76,151,179,222,223
1,2,46,77,152,179,219,224
1,2,46,87,121,196,223,224
1,2,46,91,136,181,220,223
1,2,47,76,151,178,222,223
1,2,47,77,152,178,219,224
1,2,47,84,122,197,223,224
1,2,47,92,137,182,215,224
1,2,48,59,134,209,223,224
1,2,48,76,151,177,222,223
1,2,48,77,152,177,219,224
1,2,48,81,123,198,223,224
1,2,49,76,151,176,222,223
1,2,49,77,152,176,219,224
1,2,49,78,124,199,223,224
1,2,50,75,125,200,223,224
1,2,50,76,151,175,222,223
1,2,50,77,152,175,219,224
1,2,51,58,133,208,223,224
1,2,51,72,126,201,223,224
1,2,51,76,151,174,222,223
1,2,51,77,152,174,219,224
1,2,52,69,127,202,223,224
1,2,52,76,151,173,222,223
1,2,52,77,152,173,219,224
1,2,53,66,128,203,223,224
1,2,53,76,151,172,222,223
1,2,53,77,152,172,219,224
1,2,54,57,132,207,223,224
1,2,54,63,129,204,223,224
1,2,54,76,151,171,222,223
1,2,54,77,152,171,219,224
1,2,55,60,130,205,223,224
1,2,55,76,151,170,222,223
1,2,55,77,152,170,219,224
1,2,56,57,131,206,223,224
1,2,56,76,151,169,222,223
1,2,56,77,152,169,219,224
1,2,57,76,151,168,222,223
1,2,57,77,152,168,219,224
1,2,58,76,151,167,222,223
1,2,58,77,152,167,219,224
1,2,59,76,151,166,222,223
1,2,59,77,152,166,219,224
1,2,60,76,151,165,222,223
1,2,60,77,152,165,219,224
1,2,60,105,135,150,223,224
1,2,61,76,151,164,222,223
1,2,61,77,152,164,219,224
1,2,62,76,151,163,222,223
1,2,62,77,152,163,219,224
1,2,63,76,151,162,222,223
1,2,63,77,152,162,219,224
1,2,64,76,151,161,222,223
1,2,64,77,152,161,219,224
1,2,65,76,151,160,222,223
1,2,65,77,152,160,219,224
1,2,66,76,151,159,222,223
1,2,66,77,152,159,219,224
1,2,67,76,151,158,222,223
1,2,67,77,152,158,219,224
1,2,68,76,151,157,222,223
1,2,68,77,152,157,219,224
1,2,69,76,151,156,222,223
1,2,69,77,152,156,219,224
1,2,70,76,151,155,222,223
1,2,70,77,152,155,219,224
1,2,71,76,151,154,222,223
1,2,71,77,152,154,219,224
1,2,72,76,151,153,222,223
1,2,72,77,152,153,219,224
1,2,73,76,151,152,222,223
1,2,74,77,151,152,219,224
1,2,75,76,150,151,222,223
1,2,75,77,150,152,219,224
1,2,75,90,120,165,223,224
1,2,76,77,148,151,222,223
1,2,76,77,149,152,219,224
1,2,76,77,151,152,219,222
1,2,76,78,147,151,222,223
1,2,76,78,151,153,216,223
1,2,76,79,146,151,222,223
1,2,76,80,145,151,222,223
1,2,76,81,144,151,222,223
1,2,76,82,143,151,222,223
1,2,76,83,142,151,222,223
1,2,76,84,141,151,222,223
1,2,76,85,140,151,222,223
1,2,76,86,139,151,222,223
1,2,76,87,138,151,222,223
1,2,76,88,137,151,222,223
1,2,76,89,136,151,222,223
1,2,76,90,135,151,222,223
1,2,76,91,134,151,222,223
1,2,76,92,133,151,222,223
1,2,76,93,132,151,222,223
1,2,76,94,131,151,222,223
1,2,76,95,130,151,222,223
1,2,76,96,129,151,222,223
1,2,76,97,128,151,222,223
1,2,76,98,127,151,222,223
1,2,76,99,126,151,222,223
1,2,76,100,125,151,222,223
1,2,76,101,124,151,222,223
1,2,76,102,123,151,222,223
1,2,76,103,122,151,222,223
1,2,76,104,121,151,222,223
1,2,76,105,120,151,222,223
1,2,76,106,119,151,222,223
1,2,76,107,118,151,222,223
1,2,76,108,117,151,222,223
1,2,76,109,116,151,222,223
1,2,76,110,115,151,222,223
1,2,76,111,114,151,222,223
1,2,76,112,113,151,222,223
1,2,77,78,147,152,219,224
1,2,77,79,146,152,219,224
1,2,77,80,145,152,219,224
1,2,77,81,144,152,219,224
1,2,77,81,152,156,207,224
1,2,77,82,143,152,219,224
1,2,77,83,142,152,219,224
1,2,77,84,141,152,219,224
1,2,77,85,140,152,219,224
1,2,77,86,139,152,219,224
1,2,77,87,138,152,219,224
1,2,77,88,137,152,219,224
1,2,77,89,136,152,219,224
1,2,77,90,135,152,219,224
1,2,77,91,134,152,219,224
1,2,77,92,133,152,219,224
1,2,77,93,132,152,219,224
1,2,77,94,131,152,219,224
1,2,77,95,130,152,219,224
1,2,77,96,129,152,219,224
1,2,77,97,128,152,219,224
1,2,77,98,127,152,219,224
1,2,77,99,126,152,219,224
1,2,77,100,125,152,219,224
1,2,77,101,124,152,219,224
1,2,77,102,123,152,219,224
1,2,77,103,122,152,219,224
1,2,77,104,121,152,219,224
1,2,77,105,120,152,219,224
1,2,77,106,119,152,219,224
1,2,77,107,118,152,219,224
1,2,77,108,117,152,219,224
1,2,77,109,116,152,219,224
1,2,77,110,115,152,219,224
1,2,77,111,114,152,219,224
1,2,77,112,113,152,219,224
1,3,4,78,153,216,221,224
1,3,4,79,154,213,222,224
1,3,5,78,153,216,220,224
1,3,5,80,155,210,222,224
1,3,6,73,148,222,223,224
1,3,6,78,153,216,219,224
1,3,6,81,156,207,222,224
1,3,7,78,153,216,218,224
1,3,7,82,157,204,222,224
1,3,8,78,153,216,217,224
1,3,8,83,158,201,222,224
1,3,9,84,159,198,222,224
1,3,10,78,153,215,216,224
1,3,10,85,160,195,222,224
1,3,11,78,153,214,216,224
1,3,11,86,161,192,222,224
1,3,12,71,146,221,222,224
1,3,12,78,153,213,216,224
1,3,12,87,162,189,222,224
1,3,13,78,153,212,216,224
1,3,13,88,163,186,222,224
1,3,14,78,153,211,216,224
1,3,14,89,164,183,222,224
1,3,15,70,145,220,222,224
1,3,15,78,153,210,216,224
1,3,15,90,150,195,222,224
1,3,15,90,165,180,222,224
1,3,15,105,150,180,222,224
1,3,16,78,153,209,216,224
1,3,16,91,166,177,222,224
1,3,17,78,153,208,216,224
1,3,17,92,167,174,222,224
1,3,18,69,144,219,222,224
1,3,18,78,153,207,216,224
1,3,18,93,168,171,222,224
1,3,19,78,153,206,216,224
1,3,19,94,168,169,222,224
1,3,20,78,153,205,216,224
1,3,20,95,165,170,222,224
1,3,21,68,143,218,222,224
1,3,21,78,153,204,216,224
1,3,21,96,162,171,222,224
1,3,22,78,153,203,216,224
1,3,22,97,159,172,222,224
1,3,23,78,153,202,216,224
1,3,23,98,156,173,222,224
1,3,24,67,142,217,222,224
1,3,24,78,153,201,216,224
1,3,24,99,153,174,222,224
1,3,25,78,153,200,216,224
1,3,25,100,150,175,222,224
1,3,26,78,153,199,216,224
1,3,26,101,147,176,222,224
1,3,26,101,153,176,216,224
1,3,27,66,141,216,222,224
1,3,27,78,153,198,216,224
1,3,27,102,144,177,222,224
1,3,28,78,153,197,216,224
1,3,28,103,141,178,222,224
1,3,29,78,153,196,216,224
1,3,29,104,138,179,222,224
1,3,30,65,140,215,222,224
1,3,30,75,135,210,222,224
1,3,30,75,165,180,222,224
1,3,30,78,153,195,216,224
1,3,30,105,135,180,222,224
1,3,31,78,153,194,216,224
1,3,31,106,132,181,222,224
1,3,32,78,153,193,216,224
1,3,32,107,129,182,222,224
1,3,33,64,139,214,222,224
1,3,33,78,153,192,216,224
1,3,33,108,126,183,222,224
1,3,34,78,153,191,216,224
1,3,34,109,123,184,222,224
1,3,35,78,153,190,216,224
1,3,35,110,120,185,222,224
1,3,36,63,138,213,222,224
1,3,36,78,153,189,216,224
1,3,36,111,117,186,222,224
1,3,37,78,153,188,216,224
1,3,37,112,114,187,222,224
1,3,38,78,153,187,216,224
1,3,38,111,113,188,222,224
1,3,39,62,137,212,222,224
1,3,39,78,153,186,216,224
1,3,39,108,114,189,222,224
1,3,40,78,153,185,216,224
1,3,40,105,115,190,222,224
1,3,41,78,153,184,216,224
1,3,41,102,116,191,222,224
1,3,42,61,136,211,222,224
1,3,42,78,153,183,216,224
1,3,42,99,117,192,222,224
1,3,43,78,153,182,216,224
1,3,43,96,118,193,222,224
1,3,44,78,153,181,216,224
1,3,44,93,119,194,222,224
1,3,45,60,135,210,222,224
1,3,45,60,150,195,222,224
1,3,45,75,120,210,222,224
1,3,45,78,153,180,216,224
1,3,45,90,120,195,222,224
1,3,46,78,153,179,216,224
1,3,46,87,121,196,222,224
1,3,46,91,136,181,220,222
1,3,47,78,153,178,216,224
1,3,47,84,122,197,222,224
1,3,48,59,134,209,222,224
1,3,48,78,153,177,216,224
1,3,48,81,123,198,222,224
1,3,48,93,138,183,210,224
1,3,49,78,124,199,222,224
1,3,49,78,153,176,216,224
1,3,50,75,125,200,222,224
1,3,50,78,153,175,216,224
1,3,51,58,133,208,222,224
1,3,51,72,126,201,222,224
1,3,51,78,126,201,216,224
1,3,51,78,153,174,216,224
1,3,52,69,127,202,222,224
1,3,52,78,153,173,216,224
1,3,53,66,128,203,222,224
1,3,53,78,153,172,216,224
1,3,54,57,132,207,222,224
1,3,54,63,129,204,222,224
1,3,54,78,153,171,216,224
