1,168,335,502,669,836,1003,1170,1337,1504,1671,1838,2005,2172,2339,2506,2673,2840,3007,3174,3341,3508,3675,3842,4009,4176,4343,4510,4677,4844,5011,5178,5345,5512,5679,5846,6013,6180,6347,6514,6681,6848,7015,7182,7349,7516,7683,7850,8017,8184,8351,8518,8685,8852,9019,9186,9353,9520,9687,9854,10021,10188,10355,10522,10689,10856,11023,11190,11357,11524,11691,11858,12025,12192,12359,12526,12693,12860,13027,13194,13361,13528,13695,13862,14029,14196,14363,14530,14697,14864,15031,15198,15365,15532,15699,15866,16033,16200,16367,16534,16701,16868,17035,17202,17369,17536,17703,17870,18037,18204,18371,18538,18705,18872,19039,19206,19373,19540,19707,19874,20041,20208,20375,20542,20709,20876,21043,21210,21377,21544,21711,21878,22045,22212,22379,22546,22713,22880,23047,23214,23381,23548,23715,23882,24049,24216,24383,24550,24717,24884,25051,25218,25385,25552,25719,25886,26053,26220,26387,26554,26721,26888,27055,27222,27389,27556,27722,27723
2,169,336,503,670,837,1004,1171,1338,1505,1672,1839,2006,2173,2340,2507,2674,2841,3008,3175,3342,3509,3676,3843,4010,4177,4344,4511,4678,4845,5012,5179,5346,5513,5680,5847,6014,6181,6348,6515,6682,6849,7016,7183,7350,7517,7684,7851,8018,8185,8352,8519,8686,8853,9020,9187,9354,9521,9688,9855,10022,10189,10356,10523,10690,10857,11024,11191,11358,11525,11692,11859,12026,12193,12360,12527,12694,12861,13028,13195,13362,13529,13696,13863,14030,14197,14364,14531,14698,14865,15032,15199,15366,15533,15700,15867,16034,16201,16368,16535,16702,16869,17036,17203,17370,17537,17704,17871,18038,18205,18372,18539,18706,18873,19040,19207,19374,19541,19708,19875,20042,20209,20376,20543,20710,20877,21044,21211,21378,21545,21712,21879,22046,22213,22380,22547,22714,22881,23048,23215,23382,23549,23716,23883,24050,24217,24384,24551,24718,24885,25052,25219,25386,25553,25720,25887,26054,26221,26388,26555,26722,26889,27056,27223,27390,27555,27557,27724
3,170,337,504,671,838,1005,1172,1339,1506,1673,1840,2007,2174,2341,2508,2675,2842,3009,3176,3343,3510,3677,3844,4011,4178,4345,4512,4679,4846,5013,5180,5347,5514,5681,5848,6015,6182,6349,6516,6683,6850,7017,7184,7351,7518,7685,7852,8019,8186,8353,8520,8687,8854,9021,9188,9355,9522,9689,9856,10023,10190,10357,10524,10691,10858,11025,11192,11359,11526,11693,11860,12027,12194,12361,12528,12695,12862,13029,13196,13363,13530,13697,13864,14031,14198,14365,14532,14699,14866,15033,15200,15367,15534,15701,15868,16035,16202,16369,16536,16703,16870,17037,17204,17371,17538,17705,17872,18039,18206,18373,18540,18707,18874,19041,19208,19375,19542,19709,19876,20043,20210,20377,20544,20711,20878,21045,21212,21379,21546,21713,21880,22047,22214,22381,22548,22715,22882,23049,23216,23383,23550,23717,23884,24051,24218,24385,24552,24719,24886,25053,25220,25387,25554,25721,25888,26055,26222,26389,26556,26723,26890,27057,27224,27388,27391,27558,27725
4,171,338,505,672,839,1006,1173,1340,1507,1674,1841,2008,2175,2342,2509,2676,2843,3010,3177,3344,3511,3678,3845,4012,4179,4346,4513,4680,4847,5014,5181,5348,5515,5682,5849,6016,6183,6350,6517,6684,6851,7018,7185,7352,7519,7686,7853,8020,8187,8354,8521,8688,8855,9022,9189,9356,9523,9690,9857,10024,10191,10358,10525,10692,10859,11026,11193,11360,11527,11694,11861,12028,12195,12362,12529,12696,12863,13030,13197,13364,13531,13698,13865,14032,14199,14366,14533,14700,14867,15034,15201,15368,15535,15702,15869,16036,16203,16370,16537,16704,16871,17038,17205,17372,17539,17706,17873,18040,18207,18374,18541,18708,18875,19042,19209,19376,19543,19710,19877,20044,20211,20378,20545,20712,20879,21046,21213,21380,21547,21714,21881,22048,22215,22382,22549,22716,22883,23050,23217,23384,23551,23718,23885,24052,24219,24386,24553,24720,24887,25054,25221,25388,25555,25722,25889,26056,26223,26390,26557,26724,26891,27058,27221,27225,27392,27559,27726
5,172,339,506,673,840,1007,1174,1341,1508,1675,1842,2009,2176,2343,2510,2677,2844,3011,3178,3345,3512,3679,3846,4013,4180,4347,4514,4681,4848,5015,5182,5349,5516,5683,5850,6017,6184,6351,6518,6685,6852,7019,7186,7353,7520,7687,7854,8021,8188,8355,8522,8689,8856,9023,9190,9357,9524,9691,9858,10025,10192,10359,10526,10693,10860,11027,11194,11361,11528,11695,11862,12029,12196,12363,12530,12697,12864,13031,13198,13365,13532,13699,13866,14033,14200,14367,14534,14701,14868,15035,15202,15369,15536,15703,15870,16037,16204,16371,16538,16705,16872,17039,17206,17373,17540,17707,17874,18041,18208,18375,18542,18709,18876,19043,19210,19377,19544,19711,19878,20045,20212,20379,20546,20713,20880,21047,21214,21381,21548,21715,21882,22049,22216,22383,22550,22717,22884,23051,23218,23385,23552,23719,23886,24053,24220,24387,24554,24721,24888,25055,25222,25389,25556,25723,25890,26057,26224,26391,26558,26725,26892,27054,27059,27226,27393,27560,27727
6,173,340,507,674,841,1008,1175,1342,1509,1676,1843,2010,2177,2344,2511,2678,2845,3012,3179,3346,3513,3680,3847,4014,4181,4348,4515,4682,4849,5016,5183,5350,5517,5684,5851,6018,6185,6352,6519,6686,6853,7020,7187,7354,7521,7688,7855,8022,8189,8356,8523,8690,8857,9024,9191,9358,9525,9692,9859,10026,10193,10360,10527,10694,10861,11028,11195,11362,11529,11696,11863,12030,12197,12364,12531,12698,12865,13032,13199,13366,13533,13700,13867,14034,14201,14368,14535,14702,14869,15036,15203,15370,15537,15704,15871,16038,16205,16372,16539,16706,16873,17040,17207,17374,17541,17708,17875,18042,18209,18376,18543,18710,18877,19044,19211,19378,19545,19712,19879,20046,20213,20380,20547,20714,20881,21048,21215,21382,21549,21716,21883,22050,22217,22384,22551,22718,22885,23052,23219,23386,23553,23720,23887,24054,24221,24388,24555,24722,24889,25056,25223,25390,25557,25724,25891,26058,26225,26392,26559,26726,26887,26893,27060,27227,27394,27561,27728
7,174,341,508,675,842,1009,1176,1343,1510,1677,1844,2011,2178,2345,2512,2679,2846,3013,3180,3347,3514,3681,3848,4015,4182,4349,4516,4683,4850,5017,5184,5351,5518,5685,5852,6019,6186,6353,6520,6687,6854,7021,7188,7355,7522,7689,7856,8023,8190,8357,8524,8691,8858,9025,9192,9359,9526,9693,9860,10027,10194,10361,10528,10695,10862,11029,11196,11363,11530,11697,11864,12031,12198,12365,12532,12699,12866,13033,13200,13367,13534,13701,13868,14035,14202,14369,14536,14703,14870,15037,15204,15371,15538,15705,15872,16039,16206,16373,16540,16707,16874,17041,17208,17375,17542,17709,17876,18043,18210,18377,18544,18711,18878,19045,19212,19379,19546,19713,19880,20047,20214,20381,20548,20715,20882,21049,21216,21383,21550,21717,21884,22051,22218,22385,22552,22719,22886,23053,23220,23387,23554,23721,23888,24055,24222,24389,24556,24723,24890,25057,25224,25391,25558,25725,25892,26059,26226,26393,26560,26720,26727,26894,27061,27228,27395,27562,27729
8,175,342,509,676,843,1010,1177,1344,1511,1678,1845,2012,2179,2346,2513,2680,2847,3014,3181,3348,3515,3682,3849,4016,4183,4350,4517,4684,4851,5018,5185,5352,5519,5686,5853,6020,6187,6354,6521,6688,6855,7022,7189,7356,7523,7690,7857,8024,8191,8358,8525,8692,8859,9026,9193,9360,9527,9694,9861,10028,10195,10362,10529,10696,10863,11030,11197,11364,11531,11698,11865,12032,12199,12366,12533,12700,12867,13034,13201,13368,13535,13702,13869,14036,14203,14370,14537,14704,14871,15038,15205,15372,15539,15706,15873,16040,16207,16374,16541,16708,16875,17042,17209,17376,17543,17710,17877,18044,18211,18378,18545,18712,18879,19046,19213,19380,19547,19714,19881,20048,20215,20382,20549,20716,20883,21050,21217,21384,21551,21718,21885,22052,22219,22386,22553,22720,22887,23054,23221,23388,23555,23722,23889,24056,24223,24390,24557,24724,24891,25058,25225,25392,25559,25726,25893,26060,26227,26394,26553,26561,26728,26895,27062,27229,27396,27563,27730
9,176,343,510,677,844,1011,1178,1345,1512,1679,1846,2013,2180,2347,2514,2681,2848,3015,3182,3349,3516,3683,3850,4017,4184,4351,4518,4685,4852,5019,5186,5353,5520,5687,5854,6021,6188,6355,6522,6689,6856,7023,7190,7357,7524,7691,7858,8025,8192,8359,8526,8693,8860,9027,9194,9361,9528,9695,9862,10029,10196,10363,10530,10697,10864,11031,11198,11365,11532,11699,11866,12033,12200,12367,12534,12701,12868,13035,13202,13369,13536,13703,13870,14037,14204,14371,14538,14705,14872,15039,15206,15373,15540,15707,15874,16041,16208,16375,16542,16709,16876,17043,17210,17377,17544,17711,17878,18045,18212,18379,18546,18713,18880,19047,19214,19381,19548,19715,19882,20049,20216,20383,20550,20717,20884,21051,21218,21385,21552,21719,21886,22053,22220,22387,22554,22721,22888,23055,23222,23389,23556,23723,23890,24057,24224,24391,24558,24725,24892,25059,25226,25393,25560,25727,25894,26061,26228,26386,26395,26562,26729,26896,27063,27230,27397,27564,27731
10,177,344,511,678,845,1012,1179,1346,1513,1680,1847,2014,2181,2348,2515,2682,2849,3016,3183,3350,3517,3684,3851,4018,4185,4352,4519,4686,4853,5020,5187,5354,5521,5688,5855,6022,6189,6356,6523,6690,6857,7024,7191,7358,7525,7692,7859,8026,8193,8360,8527,8694,8861,9028,9195,9362,9529,9696,9863,10030,10197,10364,10531,10698,10865,11032,11199,11366,11533,11700,11867,12034,12201,12368,12535,12702,12869,13036,13203,13370,13537,13704,13871,14038,14205,14372,14539,14706,14873,15040,15207,15374,15541,15708,15875,16042,16209,16376,16543,16710,16877,17044,17211,17378,17545,17712,17879,18046,18213,18380,18547,18714,18881,19048,19215,19382,19549,19716,19883,20050,20217,20384,20551,20718,20885,21052,21219,21386,21553,21720,21887,22054,22221,22388,22555,22722,22889,23056,23223,23390,23557,23724,23891,24058,24225,24392,24559,24726,24893,25060,25227,25394,25561,25728,25895,26062,26219,26229,26396,26563,26730,26897,27064,27231,27398,27565,27732
