1,178,355,532,709,886,1063,1240,1417,1594,1771,1948,2125,2302,2479,2656,2833,3010,3187,3364,3541,3718,3895,4072,4249,4426,4603,4780,4957,5134,5311,5488,5665,5842,6019,6196,6373,6550,6727,6904,7081,7258,7435,7612,7789,7966,8143,8320,8497,8674,8851,9028,9205,9382,9559,9736,9913,10090,10267,10444,10621,10798,10975,11152,11329,11506,11683,11860,12037,12214,12391,12568,12745,12922,13099,13276,13453,13630,13807,13984,14161,14338,14515,14692,14869,15046,15223,15400,15577,15754,15931,16108,16285,16462,16639,16816,16993,17170,17347,17524,17701,17878,18055,18232,18409,18586,18763,18940,19117,19294,19471,19648,19825,20002,20179,20356,20533,20710,20887,21064,21241,21418,21595,21772,21949,22126,22303,22480,22657,22834,23011,23188,23365,23542,23719,23896,24073,24250,24427,24604,24781,24958,25135,25312,25489,25666,25843,26020,26197,26374,26551,26728,26905,27082,27259,27436,27613,27790,27967,28144,28321,28498,28675,28852,29029,29206,29383,29560,29737,29914,30091,30268,30445,30622,30799,30976,31152,31153
2,179,356,533,710,887,1064,1241,1418,1595,1772,1949,2126,2303,2480,2657,2834,3011,3188,3365,3542,3719,3896,4073,4250,4427,4604,4781,4958,5135,5312,5489,5666,5843,6020,6197,6374,6551,6728,6905,7082,7259,7436,7613,7790,7967,8144,8321,8498,8675,8852,9029,9206,9383,9560,9737,9914,10091,10268,10445,10622,10799,10976,11153,11330,11507,11684,11861,12038,12215,12392,12569,12746,12923,13100,13277,13454,13631,13808,13985,14162,14339,14516,14693,14870,15047,15224,15401,15578,15755,15932,16109,16286,16463,16640,16817,16994,17171,17348,17525,17702,17879,18056,18233,18410,18587,18764,18941,19118,19295,19472,19649,19826,20003,20180,20357,20534,20711,20888,21065,21242,21419,21596,21773,21950,22127,22304,22481,22658,22835,23012,23189,23366,23543,23720,23897,24074,24251,24428,24605,24782,24959,25136,25313,25490,25667,25844,26021,26198,26375,26552,26729,26906,27083,27260,27437,27614,27791,27968,28145,28322,28499,28676,28853,29030,29207,29384,29561,29738,29915,30092,30269,30446,30623,30800,30975,30977,31154
3,180,357,534,711,888,1065,1242,1419,1596,1773,1950,2127,2304,2481,2658,2835,3012,3189,3366,3543,3720,3897,4074,4251,4428,4605,4782,4959,5136,5313,5490,5667,5844,6021,6198,6375,6552,6729,6906,7083,7260,7437,7614,7791,7968,8145,8322,8499,8676,8853,9030,9207,9384,9561,9738,9915,10092,10269,10446,10623,10800,10977,11154,11331,11508,11685,11862,12039,12216,12393,12570,12747,12924,13101,13278,13455,13632,13809,13986,14163,14340,14517,14694,14871,15048,15225,15402,15579,15756,15933,16110,16287,16464,16641,16818,16995,17172,17349,17526,17703,17880,18057,18234,18411,18588,18765,18942,19119,19296,19473,19650,19827,20004,20181,20358,20535,20712,20889,21066,21243,21420,21597,21774,21951,22128,22305,22482,22659,22836,23013,23190,23367,23544,23721,23898,24075,24252,24429,24606,24783,24960,25137,25314,25491,25668,25845,26022,26199,26376,26553,26730,26907,27084,27261,27438,27615,27792,27969,28146,28323,28500,28677,28854,29031,29208,29385,29562,29739,29916,30093,30270,30447,30624,30798,30801,30978,31155
4,181,358,535,712,889,1066,1243,1420,1597,1774,1951,2128,2305,2482,2659,2836,3013,3190,3367,3544,3721,3898,4075,4252,4429,4606,4783,4960,5137,5314,5491,5668,5845,6022,6199,6376,6553,6730,6907,7084,7261,7438,7615,7792,7969,8146,8323,8500,8677,8854,9031,9208,9385,9562,9739,9916,10093,10270,10447,10624,10801,10978,11155,11332,11509,11686,11863,12040,12217,12394,12571,12748,12925,13102,13279,13456,13633,13810,13987,14164,14341,14518,14695,14872,15049,15226,15403,15580,15757,15934,16111,16288,16465,16642,16819,16996,17173,17350,17527,17704,17881,18058,18235,18412,18589,18766,18943,19120,19297,19474,19651,19828,20005,20182,20359,20536,20713,20890,21067,21244,21421,21598,21775,21952,22129,22306,22483,22660,22837,23014,23191,23368,23545,23722,23899,24076,24253,24430,24607,24784,24961,25138,25315,25492,25669,25846,26023,26200,26377,26554,26731,26908,27085,27262,27439,27616,27793,27970,28147,28324,28501,28678,28855,29032,29209,29386,29563,29740,29917,30094,30271,30448,30621,30625,30802,30979,31156
5,182,359,536,713,890,1067,1244,1421,1598,1775,1952,2129,2306,2483,2660,2837,3014,3191,3368,3545,3722,3899,4076,4253,4430,4607,4784,4961,5138,5315,5492,5669,5846,6023,6200,6377,6554,6731,6908,7085,7262,7439,7616,7793,7970,8147,8324,8501,8678,8855,9032,9209,9386,9563,9740,9917,10094,10271,10448,10625,10802,10979,11156,11333,11510,11687,11864,12041,12218,12395,12572,12749,12926,13103,13280,13457,13634,13811,13988,14165,14342,14519,14696,14873,15050,15227,15404,15581,15758,15935,16112,16289,16466,16643,16820,16997,17174,17351,17528,17705,17882,18059,18236,18413,18590,18767,18944,19121,19298,19475,19652,19829,20006,20183,20360,20537,20714,20891,21068,21245,21422,21599,21776,21953,22130,22307,22484,22661,22838,23015,23192,23369,23546,23723,23900,24077,24254,24431,24608,24785,24962,25139,25316,25493,25670,25847,26024,26201,26378,26555,26732,26909,27086,27263,27440,27617,27794,27971,28148,28325,28502,28679,28856,29033,29210,29387,29564,29741,29918,30095,30272,30444,30449,30626,30803,30980,31157
6,183,360,537,714,891,1068,1245,1422,1599,1776,1953,2130,2307,2484,2661,2838,3015,3192,3369,3546,3723,3900,4077,4254,4431,4608,4785,4962,5139,5316,5493,5670,5847,6024,6201,6378,6555,6732,6909,7086,7263,7440,7617,7794,7971,8148,8325,8502,8679,8856,9033,9210,9387,9564,9741,9918,10095,10272,10449,10626,10803,10980,11157,11334,11511,11688,11865,12042,12219,12396,12573,12750,12927,13104,13281,13458,13635,13812,13989,14166,14343,14520,14697,14874,15051,15228,15405,15582,15759,15936,16113,16290,16467,16644,16821,16998,17175,17352,17529,17706,17883,18060,18237,18414,18591,18768,18945,19122,19299,19476,19653,19830,20007,20184,20361,20538,20715,20892,21069,21246,21423,21600,21777,21954,22131,22308,22485,22662,22839,23016,23193,23370,23547,23724,23901,24078,24255,24432,24609,24786,24963,25140,25317,25494,25671,25848,26025,26202,26379,26556,26733,26910,27087,27264,27441,27618,27795,27972,28149,28326,28503,28680,28857,29034,29211,29388,29565,29742,29919,30096,30267,30273,30450,30627,30804,30981,31158
7,184,361,538,715,892,1069,1246,1423,1600,1777,1954,2131,2308,2485,2662,2839,3016,3193,3370,3547,3724,3901,4078,4255,4432,4609,4786,4963,5140,5317,5494,5671,5848,6025,6202,6379,6556,6733,6910,7087,7264,7441,7618,7795,7972,8149,8326,8503,8680,8857,9034,9211,9388,9565,9742,9919,10096,10273,10450,10627,10804,10981,11158,11335,11512,11689,11866,12043,12220,12397,12574,12751,12928,13105,13282,13459,13636,13813,13990,14167,14344,14521,14698,14875,15052,15229,15406,15583,15760,15937,16114,16291,16468,16645,16822,16999,17176,17353,17530,17707,17884,18061,18238,18415,18592,18769,18946,19123,19300,19477,19654,19831,20008,20185,20362,20539,20716,20893,21070,21247,21424,21601,21778,21955,22132,22309,22486,22663,22840,23017,23194,23371,23548,23725,23902,24079,24256,24433,24610,24787,24964,25141,25318,25495,25672,25849,26026,26203,26380,26557,26734,26911,27088,27265,27442,27619,27796,27973,28150,28327,28504,28681,28858,29035,29212,29389,29566,29743,29920,30090,30097,30274,30451,30628,30805,30982,31159
8,185,362,539,716,893,1070,1247,1424,1601,1778,1955,2132,2309,2486,2663,2840,3017,3194,3371,3548,3725,3902,4079,4256,4433,4610,4787,4964,5141,5318,5495,5672,5849,6026,6203,6380,6557,6734,6911,7088,7265,7442,7619,7796,7973,8150,8327,8504,8681,8858,9035,9212,9389,9566,9743,9920,10097,10274,10451,10628,10805,10982,11159,11336,11513,11690,11867,12044,12221,12398,12575,12752,12929,13106,13283,13460,13637,13814,13991,14168,14345,14522,14699,14876,15053,15230,15407,15584,15761,15938,16115,16292,16469,16646,16823,17000,17177,17354,17531,17708,17885,18062,18239,18416,18593,18770,18947,19124,19301,19478,19655,19832,20009,20186,20363,20540,20717,20894,21071,21248,21425,21602,21779,21956,22133,22310,22487,22664,22841,23018,23195,23372,23549,23726,23903,24080,24257,24434,24611,24788,24965,25142,25319,25496,25673,25850,26027,26204,26381,26558,26735,26912,27089,27266,27443,27620,27797,27974,28151,28328,28505,28682,28859,29036,29213,29390,29567,29744,29913,29921,30098,30275,30452,30629,30806,30983,31160
9,186,363,540,717,894,1071,1248,1425,1602,1779,1956,2133,2310,2487,2664,2841,3018,3195,3372,3549,3726,3903,4080,4257,4434,4611,4788,4965,5142,5319,5496,5673,5850,6027,6204,6381,6558,6735,6912,7089,7266,7443,7620,7797,7974,8151,8328,8505,8682,8859,9036,9213,9390,9567,9744,9921,10098,10275,10452,10629,10806,10983,11160,11337,11514,11691,11868,12045,12222,12399,12576,12753,12930,13107,13284,13461,13638,13815,13992,14169,14346,14523,14700,14877,15054,15231,15408,15585,15762,15939,16116,16293,16470,16647,16824,17001,17178,17355,17532,17709,17886,18063,18240,18417,18594,18771,18948,19125,19302,19479,19656,19833,20010,20187,20364,20541,20718,20895,21072,21249,21426,21603,21780,21957,22134,22311,22488,22665,22842,23019,23196,23373,23550,23727,23904,24081,24258,24435,24612,24789,24966,25143,25320,25497,25674,25851,26028,26205,26382,26559,26736,26913,27090,27267,27444,27621,27798,27975,28152,28329,28506,28683,28860,29037,29214,29391,29568,29736,29745,29922,30099,30276,30453,30630,30807,30984,31161
10,187,364,541,718,895,1072,1249,1426,1603,1780,1957,2134,2311,2488,2665,2842,3019,3196,3373,3550,3727,3904,4081,4258,4435,4612,4789,4966,5143,5320,5497,5674,5851,6028,6205,6382,6559,6736,6913,7090,7267,7444,7621,7798,7975,8152,8329,8506,8683,8860,9037,9214,9391,9568,9745,9922,10099,10276,10453,10630,10807,10984,11161,11338,11515,11692,11869,12046,12223,12400,12577,12754,12931,13108,13285,13462,13639,13816,13993,14170,14347,14524,14701,14878,15055,15232,15409,15586,15763,15940,16117,16294,16471,16648,16825,17002,17179,17356,17533,17710,17887,18064,18241,18418,18595,18772,18949,19126,19303,19480,19657,19834,20011,20188,20365,20542,20719,20896,21073,21250,21427,21604,21781,21958,22135,22312,22489,22666,22843,23020,23197,23374,23551,23728,23905,24082,24259,24436,24613,24790,24967,25144,25321,25498,25675,25852,26029,26206,26383,26560,26737,26914,27091,27268,27445,27622,27799,27976,28153,28330,28507,28684,28861,29038,29215,29392,29559,29569,29746,29923,30100,30277,30454,30631,30808,30985,31162
