1,172,343,514,685,856,1027,1198,1369,1540,1711,1882,2053,2224,2395,2566,2737,2908,3079,3250,3421,3592,3763,3934,4105,4276,4447,4618,4789,4960,5131,5302,5473,5644,5815,5986,6157,6328,6499,6670,6841,7012,7183,7354,7525,7696,7867,8038,8209,8380,8551,8722,8893,9064,9235,9406,9577,9748,9919,10090,10261,10432,10603,10774,10945,11116,11287,11458,11629,11800,11971,12142,12313,12484,12655,12826,12997,13168,13339,13510,13681,13852,14023,14194,14365,14536,14707,14878,15049,15220,15391,15562,15733,15904,16075,16246,16417,16588,16759,16930,17101,17272,17443,17614,17785,17956,18127,18298,18469,18640,18811,18982,19153,19324,19495,19666,19837,20008,20179,20350,20521,20692,20863,21034,21205,21376,21547,21718,21889,22060,22231,22402,22573,22744,22915,23086,23257,23428,23599,23770,23941,24112,24283,24454,24625,24796,24967,25138,25309,25480,25651,25822,25993,26164,26335,26506,26677,26848,27019,27190,27361,27532,27703,27874,28045,28216,28387,28558,28729,28900,29070,29071
2,173,344,515,686,857,1028,1199,1370,1541,1712,1883,2054,2225,2396,2567,2738,2909,3080,3251,3422,3593,3764,3935,4106,4277,4448,4619,4790,4961,5132,5303,5474,5645,5816,5987,6158,6329,6500,6671,6842,7013,7184,7355,7526,7697,7868,8039,8210,8381,8552,8723,8894,9065,9236,9407,9578,9749,9920,10091,10262,10433,10604,10775,10946,11117,11288,11459,11630,11801,11972,12143,12314,12485,12656,12827,12998,13169,13340,13511,13682,13853,14024,14195,14366,14537,14708,14879,15050,15221,15392,15563,15734,15905,16076,16247,16418,16589,16760,16931,17102,17273,17444,17615,17786,17957,18128,18299,18470,18641,18812,18983,19154,19325,19496,19667,19838,20009,20180,20351,20522,20693,20864,21035,21206,21377,21548,21719,21890,22061,22232,22403,22574,22745,22916,23087,23258,23429,23600,23771,23942,24113,24284,24455,24626,24797,24968,25139,25310,25481,25652,25823,25994,26165,26336,26507,26678,26849,27020,27191,27362,27533,27704,27875,28046,28217,28388,28559,28730,28899,28901,29072
3,174,345,516,687,858,1029,1200,1371,1542,1713,1884,2055,2226,2397,2568,2739,2910,3081,3252,3423,3594,3765,3936,4107,4278,4449,4620,4791,4962,5133,5304,5475,5646,5817,5988,6159,6330,6501,6672,6843,7014,7185,7356,7527,7698,7869,8040,8211,8382,8553,8724,8895,9066,9237,9408,9579,9750,9921,10092,10263,10434,10605,10776,10947,11118,11289,11460,11631,11802,11973,12144,12315,12486,12657,12828,12999,13170,13341,13512,13683,13854,14025,14196,14367,14538,14709,14880,15051,15222,15393,15564,15735,15906,16077,16248,16419,16590,16761,16932,17103,17274,17445,17616,17787,17958,18129,18300,18471,18642,18813,18984,19155,19326,19497,19668,19839,20010,20181,20352,20523,20694,20865,21036,21207,21378,21549,21720,21891,22062,22233,22404,22575,22746,22917,23088,23259,23430,23601,23772,23943,24114,24285,24456,24627,24798,24969,25140,25311,25482,25653,25824,25995,26166,26337,26508,26679,26850,27021,27192,27363,27534,27705,27876,28047,28218,28389,28560,28728,28731,28902,29073
4,175,346,517,688,859,1030,1201,1372,1543,1714,1885,2056,2227,2398,2569,2740,2911,3082,3253,3424,3595,3766,3937,4108,4279,4450,4621,4792,4963,5134,5305,5476,5647,5818,5989,6160,6331,6502,6673,6844,7015,7186,7357,7528,7699,7870,8041,8212,8383,8554,8725,8896,9067,9238,9409,9580,9751,9922,10093,10264,10435,10606,10777,10948,11119,11290,11461,11632,11803,11974,12145,12316,12487,12658,12829,13000,13171,13342,13513,13684,13855,14026,14197,14368,14539,14710,14881,15052,15223,15394,15565,15736,15907,16078,16249,16420,16591,16762,16933,17104,17275,17446,17617,17788,17959,18130,18301,18472,18643,18814,18985,19156,19327,19498,19669,19840,20011,20182,20353,20524,20695,20866,21037,21208,21379,21550,21721,21892,22063,22234,22405,22576,22747,22918,23089,23260,23431,23602,23773,23944,24115,24286,24457,24628,24799,24970,25141,25312,25483,25654,25825,25996,26167,26338,26509,26680,26851,27022,27193,27364,27535,27706,27877,28048,28219,28390,28557,28561,28732,28903,29074
5,176,347,518,689,860,1031,1202,1373,1544,1715,1886,2057,2228,2399,2570,2741,2912,3083,3254,3425,3596,3767,3938,4109,4280,4451,4622,4793,4964,5135,5306,5477,5648,5819,5990,6161,6332,6503,6674,6845,7016,7187,7358,7529,7700,7871,8042,8213,8384,8555,8726,8897,9068,9239,9410,9581,9752,9923,10094,10265,10436,10607,10778,10949,11120,11291,11462,11633,11804,11975,12146,12317,12488,12659,12830,13001,13172,13343,13514,13685,13856,14027,14198,14369,14540,14711,14882,15053,15224,15395,15566,15737,15908,16079,16250,16421,16592,16763,16934,17105,17276,17447,17618,17789,17960,18131,18302,18473,18644,18815,18986,19157,19328,19499,19670,19841,20012,20183,20354,20525,20696,20867,21038,21209,21380,21551,21722,21893,22064,22235,22406,22577,22748,22919,23090,23261,23432,23603,23774,23945,24116,24287,24458,24629,24800,24971,25142,25313,25484,25655,25826,25997,26168,26339,26510,26681,26852,27023,27194,27365,27536,27707,27878,28049,28220,28386,28391,28562,28733,28904,29075
6,177,348,519,690,861,1032,1203,1374,1545,1716,1887,2058,2229,2400,2571,2742,2913,3084,3255,3426,3597,3768,3939,4110,4281,4452,4623,4794,4965,5136,5307,5478,5649,5820,5991,6162,6333,6504,6675,6846,7017,7188,7359,7530,7701,7872,8043,8214,8385,8556,8727,8898,9069,9240,9411,9582,9753,9924,10095,10266,10437,10608,10779,10950,11121,11292,11463,11634,11805,11976,12147,12318,12489,12660,12831,13002,13173,13344,13515,13686,13857,14028,14199,14370,14541,14712,14883,15054,15225,15396,15567,15738,15909,16080,16251,16422,16593,16764,16935,17106,17277,17448,17619,17790,17961,18132,18303,18474,18645,18816,18987,19158,19329,19500,19671,19842,20013,20184,20355,20526,20697,20868,21039,21210,21381,21552,21723,21894,22065,22236,22407,22578,22749,22920,23091,23262,23433,23604,23775,23946,24117,24288,24459,24630,24801,24972,25143,25314,25485,25656,25827,25998,26169,26340,26511,26682,26853,27024,27195,27366,27537,27708,27879,28050,28215,28221,28392,28563,28734,28905,29076
7,178,349,520,691,862,1033,1204,1375,1546,1717,1888,2059,2230,2401,2572,2743,2914,3085,3256,3427,3598,3769,3940,4111,4282,4453,4624,4795,4966,5137,5308,5479,5650,5821,5992,6163,6334,6505,6676,6847,7018,7189,7360,7531,7702,7873,8044,8215,8386,8557,8728,8899,9070,9241,9412,9583,9754,9925,10096,10267,10438,10609,10780,10951,11122,11293,11464,11635,11806,11977,12148,12319,12490,12661,12832,13003,13174,13345,13516,13687,13858,14029,14200,14371,14542,14713,14884,15055,15226,15397,15568,15739,15910,16081,16252,16423,16594,16765,16936,17107,17278,17449,17620,17791,17962,18133,18304,18475,18646,18817,18988,19159,19330,19501,19672,19843,20014,20185,20356,20527,20698,20869,21040,21211,21382,21553,21724,21895,22066,22237,22408,22579,22750,22921,23092,23263,23434,23605,23776,23947,24118,24289,24460,24631,24802,24973,25144,25315,25486,25657,25828,25999,26170,26341,26512,26683,26854,27025,27196,27367,27538,27709,27880,28044,28051,28222,28393,28564,28735,28906,29077
8,179,350,521,692,863,1034,1205,1376,1547,1718,1889,2060,2231,2402,2573,2744,2915,3086,3257,3428,3599,3770,3941,4112,4283,4454,4625,4796,4967,5138,5309,5480,5651,5822,5993,6164,6335,6506,6677,6848,7019,7190,7361,7532,7703,7874,8045,8216,8387,8558,8729,8900,9071,9242,9413,9584,9755,9926,10097,10268,10439,10610,10781,10952,11123,11294,11465,11636,11807,11978,12149,12320,12491,12662,12833,13004,13175,13346,13517,13688,13859,14030,14201,14372,14543,14714,14885,15056,15227,15398,15569,15740,15911,16082,16253,16424,16595,16766,16937,17108,17279,17450,17621,17792,17963,18134,18305,18476,18647,18818,18989,19160,19331,19502,19673,19844,20015,20186,20357,20528,20699,20870,21041,21212,21383,21554,21725,21896,22067,22238,22409,22580,22751,22922,23093,23264,23435,23606,23777,23948,24119,24290,24461,24632,24803,24974,25145,25316,25487,25658,25829,26000,26171,26342,26513,26684,26855,27026,27197,27368,27539,27710,27873,27881,28052,28223,28394,28565,28736,28907,29078
9,180,351,522,693,864,1035,1206,1377,1548,1719,1890,2061,2232,2403,2574,2745,2916,3087,3258,3429,3600,3771,3942,4113,4284,4455,4626,4797,4968,5139,5310,5481,5652,5823,5994,6165,6336,6507,6678,6849,7020,7191,7362,7533,7704,7875,8046,8217,8388,8559,8730,8901,9072,9243,9414,9585,9756,9927,10098,10269,10440,10611,10782,10953,11124,11295,11466,11637,11808,11979,12150,12321,12492,12663,12834,13005,13176,13347,13518,13689,13860,14031,14202,14373,14544,14715,14886,15057,15228,15399,15570,15741,15912,16083,16254,16425,16596,16767,16938,17109,17280,17451,17622,17793,17964,18135,18306,18477,18648,18819,18990,19161,19332,19503,19674,19845,20016,20187,20358,20529,20700,20871,21042,21213,21384,21555,21726,21897,22068,22239,22410,22581,22752,22923,23094,23265,23436,23607,23778,23949,24120,24291,24462,24633,24804,24975,25146,25317,25488,25659,25830,26001,26172,26343,26514,26685,26856,27027,27198,27369,27540,27702,27711,27882,28053,28224,28395,28566,28737,28908,29079
10,181,352,523,694,865,1036,1207,1378,1549,1720,1891,2062,2233,2404,2575,2746,2917,3088,3259,3430,3601,3772,3943,4114,4285,4456,4627,4798,4969,5140,5311,5482,5653,5824,5995,6166,6337,6508,6679,6850,7021,7192,7363,7534,7705,7876,8047,8218,8389,8560,8731,8902,9073,9244,9415,9586,9757,9928,10099,10270,10441,10612,10783,10954,11125,11296,11467,11638,11809,11980,12151,12322,12493,12664,12835,13006,13177,13348,13519,13690,13861,14032,14203,14374,14545,14716,14887,15058,15229,15400,15571,15742,15913,16084,16255,16426,16597,16768,16939,17110,17281,17452,17623,17794,17965,18136,18307,18478,18649,18820,18991,19162,19333,19504,19675,19846,20017,20188,20359,20530,20701,20872,21043,21214,21385,21556,21727,21898,22069,22240,22411,22582,22753,22924,23095,23266,23437,23608,23779,23950,24121,24292,24463,24634,24805,24976,25147,25318,25489,25660,25831,26002,26173,26344,26515,26686,26857,27028,27199,27370,27531,27541,27712,27883,28054,28225,28396,28567,28738,28909,29080
